Degree0,XCoordinate0,YCoordinate0,Degree1,XCoordinate1,YCoordinate1,Degree0_rad,Degree1_rad,d,cosb,cosb_ref,delta_cos,min,d,cosb,cosb_ref,delta_cos,min
18,189.2795969,61.4673426,18,83.73692338,27.19303212,0.314159265,0.314159265,,0.472118965,0.951056516,0.478937552,,,0.531931651,0.951056516,0.419124865,
18.11,188.9888798,61.77407755,18.11,83.68458884,27.35366381,0.316079128,0.316079128,,0.471823896,0.950461494,0.478637598,,,0.5315992,0.950461494,0.418862294,
18.23,188.859152,62.16955863,18.23,82.95373365,27.30710666,0.318173523,0.318173523,,0.467703246,0.949808383,0.482105137,,,0.526956505,0.949808383,0.422851878,
18.34,188.3970429,62.41838057,18.34,82.23182069,27.24446732,0.320093385,0.320093385,,0.463633013,0.949206038,0.485573026,,,0.522370615,0.949206038,0.426835424,
18.45,188.2769222,62.77977843,18.45,82.01404744,27.34707826,0.322013247,0.322013247,,0.462405181,0.948600195,0.486195014,,,0.520987229,0.948600195,0.427612966,
18.56,184.206021,61.81538498,18.56,81.46186065,27.33676266,0.323933109,0.323933109,,0.459291884,0.947990855,0.48869897,,,0.517479509,0.947990855,0.430511345,
18.68,183.5704705,62.02995791,18.68,81.40445725,27.50722947,0.326027504,0.326027504,,0.458968237,0.947322135,0.488353898,,,0.517114859,0.947322135,0.430207276,
18.79,181.7247173,61.79504127,18.79,81.02398954,27.55200752,0.327947366,0.327947366,,0.456823114,0.946705492,0.489882378,,,0.51469797,0.946705492,0.432007521,
18.9,180.9259393,61.91099379,18.9,80.14961466,27.426373,0.329867229,0.329867229,,0.451893282,0.946085359,0.494192077,,,0.509143579,0.946085359,0.43694178,
19.01,180.3104373,62.08713941,19.01,80.09683897,27.58012061,0.331787091,0.331787091,,0.451595726,0.945461739,0.493866013,,,0.508808326,0.945461739,0.436653413,
19.12,178.1278529,61.7181876,19.12,79.8809386,27.67734901,0.333706953,0.333706953,,0.450378453,0.944834634,0.494456181,,,0.507436837,0.944834634,0.437397797,
19.24,177.5029796,61.91816289,19.24,79.8228257,27.84450568,0.335801348,0.335801348,,0.450050806,0.944146548,0.494095742,,,0.50706768,0.944146548,0.437078868,
19.35,177.3838388,62.25865718,19.35,79.28318436,27.82702544,0.33772121,0.33772121,,0.447008242,0.943512164,0.496503922,,,0.503639654,0.943512164,0.43987251,
19.46,175.6010317,62.01164672,19.46,79.22964146,27.97910973,0.339641072,0.339641072,,0.446706361,0.942874303,0.496167942,,,0.503299527,0.942874303,0.439574775,
19.57,173.8167132,61.75691761,19.57,76.37111696,27.13458729,0.341560935,0.341560935,,0.430589652,0.942232966,0.511643314,,,0.485140995,0.942232966,0.457091971,
19.69,173.0119467,61.87918031,19.69,76.14841703,27.23512287,0.34365533,0.34365533,,0.429334042,0.941529365,0.512195322,,,0.483726312,0.941529365,0.457803052,
19.8,172.2267414,61.9713608,19.8,75.93003759,27.32147004,0.345575192,0.345575192,,0.428102793,0.940880769,0.512777976,,,0.482339076,0.940880769,0.458541693,
19.91,166.6186947,60.31481786,19.91,75.87747096,27.46712096,0.347495054,0.347495054,,0.427806416,0.940228705,0.51242229,,,0.482005151,0.940228705,0.458223555,
20.02,164.006255,59.72532961,20.02,75.49398708,27.49226402,0.349414916,0.349414916,,0.425644287,0.939573176,0.513928889,,,0.479569102,0.939573176,0.460004074,
20.14,162.1974734,59.45148967,20.14,75.27151088,27.58984686,0.351509311,0.351509311,,0.424389939,0.938854104,0.514464165,,,0.478155841,0.938854104,0.460698262,
20.25,161.4045737,59.51243771,20.25,72.11846696,26.5912277,0.353429174,0.353429174,,0.406612694,0.938191336,0.531578642,,,0.458126399,0.938191336,0.480064937,
20.36,158.5004075,58.78736396,20.36,72.0673086,26.72956599,0.355349036,0.355349036,,0.406324256,0.93752511,0.531200854,,,0.45780142,0.93752511,0.47972369,
20.47,156.7382284,58.47615836,20.47,71.84605145,26.80444411,0.357268898,0.357268898,,0.405076782,0.936855429,0.531778647,,,0.456395903,0.936855429,0.480459526,
20.59,153.4482107,57.61492826,20.59,71.27825806,26.76272148,0.359363293,0.359363293,,0.401875493,0.936120929,0.534245436,,,0.452789044,0.936120929,0.483331886,
20.7,151.8946669,57.36442133,20.7,71.22677218,26.89944718,0.361283155,0.361283155,,0.40158521,0.935444031,0.533858821,,,0.452461984,0.935444031,0.482982047,
20.81,150.4590881,57.15239398,20.81,71.00599725,26.97186844,0.363203017,0.363203017,,0.400340454,0.934763684,0.53442323,,,0.45105953,0.934763684,0.483704154,
20.92,149.8710015,57.25832891,20.92,70.78480426,27.04338773,0.36512288,0.36512288,,0.399093341,0.934079892,0.534986551,,,0.449654421,0.934079892,0.484425472,
21.04,146.867453,56.46342112,21.04,70.38847763,27.06095989,0.367217275,0.367217275,,0.396858803,0.933330011,0.536471208,,,0.447136789,0.933330011,0.486193222,
21.15,143.1894391,55.36501183,21.15,70.3364211,27.19597766,0.369137137,0.369137137,,0.396565302,0.932639023,0.536073721,,,0.446806105,0.932639023,0.485832918,
21.26,141.8298712,55.15240362,21.26,69.94754437,27.20001905,0.371056999,0.371056999,,0.394372768,0.931944598,0.53757183,,,0.444335799,0.931944598,0.487608799,
21.37,140.9592675,55.1254773,21.37,69.55936456,27.20284548,0.372976861,0.372976861,,0.392184163,0.931246737,0.539062575,,,0.441869919,0.931246737,0.489376818,
21.49,138.7722931,54.60540868,21.49,69.33282692,27.28172363,0.375071256,0.375071256,,0.390906916,0.93048152,0.539574604,,,0.440430858,0.93048152,0.490050662,
21.6,124.3366659,49.20088254,21.6,68.77619647,27.21521877,0.376991118,0.376991118,,0.387768566,0.929776486,0.54200792,,,0.436894911,0.929776486,0.492881575,
21.71,121.8400948,48.4835844,21.71,67.85472323,27.00129383,0.378910981,0.378910981,,0.382573187,0.929068024,0.546494837,,,0.431041331,0.929068024,0.498026693,
21.82,120.8972108,48.37731303,21.82,67.63412855,27.06396108,0.380830843,0.380830843,,0.381329448,0.928356138,0.547026691,,,0.429640022,0.928356138,0.498716116,
21.94,119.818127,48.23674032,21.94,67.23902818,27.0692893,0.382925238,0.382925238,,0.379101824,0.927575633,0.548473809,,,0.427130181,0.927575633,0.500445452,
22.05,115.2733295,46.66432794,22.05,67.01730388,27.12958374,0.3848451,0.3848451,,0.377851715,0.926856596,0.54900488,,,0.425721696,0.926856596,0.501134899,
22.16,114.3244965,46.5357515,22.16,66.96512187,27.25813247,0.386764962,0.386764962,,0.377557507,0.926134142,0.548576635,,,0.425390214,0.926134142,0.500743927,
22.27,112.4115763,46.00874021,22.27,66.91269329,27.38658084,0.388684824,0.388684824,,0.377261908,0.925408274,0.548146366,,,0.425057166,0.925408274,0.500351108,
22.39,110.2791368,45.40571166,22.39,66.68767767,27.4576094,0.39077922,0.39077922,,0.375993243,0.924612529,0.548619286,,,0.423627774,0.924612529,0.500984755,
22.5,109.6890175,45.40909709,22.5,66.46703804,27.5160472,0.392699082,0.392699082,,0.374749249,0.923879533,0.549130283,,,0.422226179,0.923879533,0.501653353,
22.61,106.5842758,44.36356034,22.61,66.41411547,27.64353932,0.394618944,0.394618944,,0.374450866,0.923143131,0.548692265,,,0.421889993,0.923143131,0.501253138,
22.72,104.4496683,43.71041199,22.72,66.19296329,27.70063076,0.396538806,0.396538806,,0.373203983,0.922403327,0.549199344,,,0.420485143,0.922403327,0.501918184,
22.84,102.6673994,43.2173396,22.84,66.13483164,27.83913391,0.398633201,0.398633201,,0.372876229,0.92159239,0.548716161,,,0.420115867,0.92159239,0.501476523,
22.95,101.5650875,42.98293854,22.95,65.91316138,27.89483508,0.400553063,0.400553063,,0.371626425,0.92084548,0.549219055,,,0.418707725,0.92084548,0.502137755,
23.06,100.3110421,42.67936452,23.06,65.52654528,27.87959583,0.402472926,0.402472926,,0.369446637,0.920095176,0.550648539,,,0.41625178,0.920095176,0.503843397,
23.17,97.5562766,41.72856211,23.17,65.47292683,28.00528258,0.404392788,0.404392788,,0.36914433,0.919341481,0.550197151,,,0.415911173,0.919341481,0.503430308,
23.29,96.47818364,41.50654666,23.29,65.24732571,28.07050327,0.406487183,0.406487183,,0.367872363,0.918515403,0.55064304,,,0.414478061,0.918515403,0.504037342,
23.4,94.54016415,40.88794479,23.4,65.19334145,28.19565388,0.408407045,0.408407045,,0.367567993,0.917754626,0.550186633,,,0.414135131,0.917754626,0.503619495,
23.51,93.80634652,40.78442537,23.51,65.30567376,28.39311492,0.410326907,0.410326907,,0.368201336,0.916990466,0.548789129,,,0.414848712,0.916990466,0.502141754,
23.62,92.39109768,40.38009083,23.62,65.25107033,28.51837691,0.412246769,0.412246769,,0.367893476,0.916222926,0.54832945,,,0.414501848,0.916222926,0.501721077,
23.74,91.50466173,40.22101707,23.74,65.19122893,28.65490656,0.414341164,0.414341164,,0.367556082,0.915381758,0.547825675,,,0.414121711,0.915381758,0.501260047,
23.85,89.76189323,39.66067562,23.85,65.13612336,28.77994845,0.416261027,0.416261027,,0.367245391,0.91460716,0.547361769,,,0.413771658,0.91460716,0.500835502,
23.96,88.70550869,39.39753876,23.96,65.41148052,29.05176214,0.418180889,0.418180889,,0.368797888,0.913829191,0.545031303,,,0.41552084,0.913829191,0.49830835,
24.07,87.03647495,38.85638551,24.07,65.01878112,29.0268514,0.420100751,0.420100751,,0.366583801,0.913047853,0.546464053,,,0.413026251,0.913047853,0.500021602,
24.19,85.17810318,38.24078197,24.19,64.95787583,29.16289368,0.422195146,0.422195146,,0.366240409,0.912191647,0.545951238,,,0.412639355,0.912191647,0.499552292,
24.3,84.30600526,38.0438012,24.3,64.90179592,29.28748686,0.424115008,0.424115008,,0.365924224,0.911403277,0.545479053,,,0.412283113,0.911403277,0.499120164,
24.41,82.04482409,37.21308248,24.41,65.01259797,29.48777326,0.42603487,0.42603487,,0.366548939,0.910611547,0.544062607,,,0.412986973,0.910611547,0.497624573,
24.52,80.66497547,36.77401799,24.52,65.1224416,29.68839729,0.427954733,0.427954733,,0.367168251,0.90981646,0.542648209,,,0.413684745,0.90981646,0.496131715,
24.64,80.58781851,36.94279598,24.64,65.22611455,29.90073546,0.430049128,0.430049128,,0.367752772,0.908945269,0.541192497,,,0.414343319,0.908945269,0.49460195,
24.75,77.86491687,35.87554488,24.75,65.16861831,30.025842,0.43196899,0.43196899,,0.367428601,0.908143174,0.540714573,,,0.413978079,0.908143174,0.494165095,
24.86,75.82428544,35.11188408,24.86,65.60956593,30.38176305,0.433888852,0.433888852,,0.369914717,0.907337732,0.537423014,,,0.416779161,0.907337732,0.490558571,
24.97,74.26466234,34.56288848,24.97,65.55114594,30.5076045,0.435808714,0.435808714,,0.369585338,0.906528945,0.536943607,,,0.416408053,0.906528945,0.490120892,
25.09,72.96571635,34.14436367,25.09,65.81826893,30.7997101,0.437903109,0.437903109,,0.37109141,0.905642822,0.534551412,,,0.418104929,0.905642822,0.487537893,
25.2,72.1425828,33.92807706,25.2,65.75904657,30.92595126,0.439822972,0.439822972,,0.370757507,0.904827052,0.534069545,,,0.417728724,0.904827052,0.487098328,
25.31,69.1447229,32.6803809,25.31,65.69958207,31.05207855,0.441742834,0.441742834,,0.370422239,0.904007948,0.533585709,,,0.417350981,0.904007948,0.486656967,
25.42,68.48522122,32.52959382,25.42,65.97257688,31.33612027,0.443662696,0.443662696,,0.371961417,0.903185511,0.531224094,,,0.419085157,0.903185511,0.484100354,
25.54,66.5757703,31.79360746,25.54,66.23753735,31.63208254,0.445757091,0.445757091,,0.373455297,0.902284511,0.528829214,,,0.420768296,0.902284511,0.481516215,
25.65,65.93780554,31.64446977,25.65,66.17671699,31.7591267,0.447676953,0.447676953,,0.373112384,0.901455117,0.528342733,,,0.42038194,0.901455117,0.481073177,
25.76,65.46412982,31.57183935,25.76,66.60163545,32.12043206,0.449596815,0.449596815,,0.375508126,0.900622401,0.525114275,,,0.423081198,0.900622401,0.477541203,
25.87,64.31931096,31.1719891,25.87,66.86968033,32.40801114,0.451516677,0.451516677,,0.377019396,0.899786365,0.522766969,,,0.42478393,0.899786365,0.475002434,
25.99,63.55097592,30.96406723,25.99,66.96581908,32.62788799,0.453611073,0.453611073,,0.377561438,0.898870543,0.521309105,,,0.425394643,0.898870543,0.473475899,
26.1,62.67307116,30.68527582,26.1,67.06665788,32.83641374,0.455530935,0.455530935,,0.378129979,0.898027576,0.519897597,,,0.426035213,0.898027576,0.471992363,
26.21,61.80736932,30.4085914,26.21,67.3331557,33.12722159,0.457450797,0.457450797,,0.379632526,0.897181299,0.517548772,,,0.427728118,0.897181299,0.469453181,
26.32,61.61536773,30.46111935,26.32,67.26946432,33.25636536,0.459370659,0.459370659,,0.379273427,0.896331715,0.517058288,,,0.427323524,0.896331715,0.469008191,
26.44,61.0193374,30.3255744,26.44,67.52707498,33.55980946,0.461465054,0.461465054,,0.380725867,0.895401128,0.514675261,,,0.428959974,0.895401128,0.466441155,
26.55,60.69787238,30.31119082,26.55,67.62746351,33.77167717,0.463384916,0.463384916,,0.38129187,0.89454464,0.51325277,,,0.429597683,0.89454464,0.464946957,
26.66,60.63959686,30.42760741,26.66,67.56253495,33.90138451,0.465304779,0.465304779,,0.380925794,0.893684854,0.51275906,,,0.42918523,0.893684854,0.464499624,
26.77,60.19269373,30.34808542,26.77,67.66155031,34.11375005,0.467224641,0.467224641,,0.381484055,0.892821775,0.51133772,,,0.429814217,0.892821775,0.463007558,
26.89,59.99767105,30.40744648,26.89,67.75361266,34.33823872,0.469319036,0.469319036,,0.382003114,0.891876481,0.509873367,,,0.430399035,0.891876481,0.461477446,
27,59.55488659,30.32681129,27,67.85066546,34.55122569,0.471238898,0.471238898,,0.382550309,0.891006524,0.508456215,,,0.431015554,0.891006524,0.45999097,
27.11,59.36656502,30.37451165,27.11,67.78424062,34.68135989,0.47315876,0.47315876,,0.382175798,0.890133283,0.507957486,,,0.430593596,0.890133283,0.459539687,
27.22,59.05199769,30.35668354,27.22,67.71756619,34.81136638,0.475078622,0.475078622,,0.381799879,0.889256762,0.507456882,,,0.430170053,0.889256762,0.459086709,
27.34,58.98832169,30.48023246,27.34,68.13573078,35.20684863,0.477173017,0.477173017,,0.384157542,0.888296818,0.504139276,,,0.432826408,0.888296818,0.455470411,
27.45,58.67744371,30.46239649,27.45,68.23082874,35.42203659,0.47909288,0.47909288,,0.384693716,0.887413447,0.502719731,,,0.433430509,0.887413447,0.453982938,
27.56,58.61888176,30.57493584,27.56,68.16273221,35.55289868,0.481012742,0.481012742,,0.38430978,0.886526805,0.502217025,,,0.432997932,0.886526805,0.453528873,
27.67,58.43380878,30.62117989,27.67,68.0943847,35.68362985,0.482932604,0.482932604,,0.383924428,0.885636895,0.501712467,,,0.43256376,0.885636895,0.453073135,
27.79,58.24315084,30.67684328,27.79,68.01953782,35.82609581,0.485026999,0.485026999,,0.383502432,0.884662362,0.501159929,,,0.432088302,0.884662362,0.45257406,
27.9,58.18417819,30.78854887,27.9,68.27755172,36.1295253,0.486946861,0.486946861,,0.384957146,0.88376563,0.498808484,,,0.433727313,0.88376563,0.450038317,
28.01,58.1249913,30.90014109,28.01,68.5330944,36.43324909,0.488866723,0.488866723,,0.386397927,0.882865641,0.496467714,,,0.435350626,0.882865641,0.447515015,
28.12,58.06559039,31.01161953,28.12,68.46305691,36.56468933,0.490786586,0.490786586,,0.386003047,0.881962398,0.495959351,,,0.434905719,0.881962398,0.447056679,
28.24,58.00054556,31.13310213,28.24,68.87558914,36.97052727,0.492880981,0.492880981,,0.388328954,0.880973335,0.492644381,,,0.437526295,0.880973335,0.44344704,
28.35,57.94069785,31.24434135,28.35,68.96665693,37.19005554,0.494800843,0.494800843,,0.388842405,0.880063298,0.491220893,,,0.438104795,0.880063298,0.441958503,
28.46,57.88063679,31.35546552,28.46,68.89516642,37.32232634,0.496720705,0.496720705,,0.388439333,0.879150018,0.490710685,,,0.437650658,0.879150018,0.441499361,
28.57,57.94587448,31.53477917,28.57,70.08053267,38.13859298,0.498640567,0.498640567,,0.395122572,0.878233498,0.483110926,,,0.445180595,0.878233498,0.433052902,
28.69,57.87973476,31.65601002,28.69,70.32053609,38.46022453,0.500734962,0.500734962,,0.39647574,0.877229965,0.480754225,,,0.446705197,0.877229965,0.430524769,
28.8,57.94385,31.8356757,28.8,70.40589017,38.68260543,0.502654825,0.502654825,,0.396956977,0.87630668,0.479349703,,,0.447247401,0.87630668,0.429059279,
28.91,58.13371589,32.08537169,28.91,70.65230667,38.99467779,0.504574687,0.504574687,,0.398346303,0.875380165,0.477033862,,,0.448812741,0.875380165,0.426567424,
29.02,58.07204064,32.19686469,29.02,70.8963353,39.30703467,0.506494549,0.506494549,,0.399722166,0.874450423,0.474728257,,,0.450362912,0.874450423,0.424087511,
29.14,58.25394115,32.45733107,29.14,70.8138973,39.4553581,0.508588944,0.508588944,,0.399257371,0.873432484,0.474175113,,,0.449839232,0.873432484,0.423593252,
29.25,58.31899673,32.64038328,29.25,70.89844728,39.68093799,0.510508806,0.510508806,,0.399734074,0.872496007,0.472761933,,,0.450376328,0.872496007,0.422119679,
29.36,58.38111709,32.82242883,29.36,71.30066799,40.08592534,0.512428668,0.512428668,,0.402001843,0.871556314,0.469554471,,,0.452931401,0.871556314,0.418624913,
29.47,58.69707365,33.14845716,29.47,71.22361634,40.22266951,0.514348531,0.514348531,,0.401567417,0.870613409,0.469045992,,,0.452441937,0.870613409,0.418171472,
29.59,58.88074139,33.41494116,29.59,71.13926089,40.37167605,0.516442926,0.516442926,,0.401091811,0.869581125,0.468489315,,,0.451906076,0.869581125,0.417675049,
29.7,58.94362903,33.60032634,29.7,71.0616612,40.50810997,0.518362788,0.518362788,,0.400654294,0.868631514,0.46797722,,,0.451413131,0.868631514,0.417218384,
29.81,59.00787543,33.78713716,29.81,70.98379986,40.64439474,0.52028265,0.52028265,,0.400215302,0.867678702,0.4674634,,,0.450918523,0.867678702,0.416760179,
29.92,59.07134111,33.97415675,29.92,71.22465693,40.96398717,0.522202512,0.522202512,,0.401573284,0.866722691,0.465149407,,,0.452448547,0.866722691,0.414274144,
30.04,59.0000925,34.09773823,30.04,71.13874966,41.11299425,0.524296907,0.524296907,,0.401088928,0.865676127,0.464587199,,,0.451902828,0.865676127,0.413773298,
30.15,47.85792843,27.78102505,30.15,71.05972747,41.24942583,0.526216769,0.526216769,,0.400643391,0.864713441,0.464070049,,,0.451400847,0.864713441,0.413312594,
30.26,47.80453165,27.8728079,30.26,70.98044363,41.38570553,0.528136632,0.528136632,,0.400196379,0.863747567,0.463551187,,,0.450897203,0.863747567,0.412850364,
30.37,47.91052917,28.05793759,30.37,71.05913126,41.61449904,0.530056494,0.530056494,,0.40064003,0.86277851,0.46213848,,,0.451397059,0.86277851,0.41138145,
30.49,48.17399632,28.34782906,30.49,71.12954999,41.85594882,0.532150889,0.532150889,,0.401037059,0.861717729,0.46068067,,,0.451844388,0.861717729,0.409873341,
30.6,48.11951132,28.44021736,30.6,71.04910217,41.99236138,0.534070751,0.534070751,,0.400583485,0.860742027,0.460158542,,,0.45133335,0.860742027,0.409408677,
30.71,48.54829689,28.81948765,30.71,70.96839274,42.12861932,0.535990613,0.535990613,,0.400128435,0.859763152,0.459634717,,,0.450820651,0.859763152,0.408942501,
30.82,48.49290615,28.91259333,30.82,70.88742199,42.26472213,0.537910475,0.537910475,,0.399671912,0.858781108,0.459109196,,,0.450306291,0.858781108,0.408474817,
30.94,48.43227625,29.01404172,30.94,70.79879259,42.41302042,0.540004871,0.540004871,,0.399172209,0.857706177,0.458533968,,,0.44974328,0.857706177,0.407962897,
31.05,49.00230799,29.48344979,31.05,70.71727642,42.54879727,0.541924733,0.541924733,,0.398712611,0.856717519,0.458004908,,,0.449225456,0.856717519,0.407492063,
31.16,49.26635627,29.77123007,31.16,70.63549986,42.68441745,0.543844595,0.543844595,,0.398251545,0.855725703,0.457474158,,,0.448705977,0.855725703,0.407019726,
31.27,49.20913792,29.86571186,31.27,71.01548194,43.10028606,0.545764457,0.545764457,,0.40039393,0.854730733,0.454336803,,,0.451119781,0.854730733,0.403610952,
31.39,49.30569965,30.06572769,31.39,70.92510314,43.2488506,0.547858852,0.547858852,,0.399884363,0.853641718,0.453757355,,,0.450545657,0.853641718,0.40309606,
31.5,49.24791612,30.16028444,31.5,70.84198287,43.38486828,0.549778714,0.549778714,,0.399415721,0.852640164,0.453224443,,,0.450017643,0.852640164,0.402622522,
31.61,49.35315536,30.35511032,31.61,70.75860176,43.52072622,0.551698577,0.551698577,,0.398945608,0.851635468,0.45268986,,,0.449487971,0.851635468,0.402147497,
31.72,49.61923226,30.65015154,31.72,70.6749601,43.6564239,0.553618439,0.553618439,,0.398474026,0.850627633,0.452153607,,,0.448956645,0.850627633,0.401670989,
31.84,49.55496261,30.75395391,31.84,70.58341787,43.80427439,0.555712834,0.555712834,,0.3979579,0.849524601,0.451566701,,,0.448375131,0.849524601,0.401149471,
31.95,49.65687174,30.94934177,31.95,70.65485538,44.03662958,0.557632696,0.557632696,,0.398360673,0.848510215,0.450149542,,,0.448828931,0.848510215,0.399681284,
