Degree,XCoordinate,YCoordinate,,Degree,XCoordinate,YCoordinate,,,,,,,,,
40.14,116.4464111,98.12526016,,40.14,55.95217899,47.14891656,,60.49423211,50.9763436,,79.1084049,0.870576327,,,
40.32,116.1377242,98.49041755,,40.32,55.8038558,47.32437368,,60.3338684,51.16604387,,79.10840487,0.867436327,,,
40.5,115.8278923,98.85460387,,40.5,55.65498241,47.4993642,,60.17290989,51.35523967,,79.1084049,0.864296327,,,
40.68,115.5169183,99.21781552,,40.68,55.50556029,47.6738864,,60.01135801,51.54392912,,79.10840486,0.861156327,,,
40.86,115.2048054,99.58004892,,40.86,55.3555909,47.84793855,,59.8492145,51.73211037,,79.10840486,0.858016327,,,
41.04,114.8915566,99.94130051,,41.04,55.20507573,48.02151893,,59.68648087,51.91978158,,79.10840485,0.854876326,,,
41.22,113.3584633,99.23469889,,41.22,55.05401625,48.19462585,,58.30444705,51.04007304,,77.48869338,0.851736327,,,
41.4,112.4437186,99.05929279,,41.4,54.90241397,48.36725759,,57.54130463,50.6920352,,76.68561906,0.848596327,,,
41.58,112.1321186,99.41187714,,41.58,54.75027038,48.53941244,,57.38184822,50.8724647,,76.68561905,0.845456327,,,
41.76,109.7495667,97.91679774,,41.76,54.59758696,48.71108872,,55.15197974,49.20570902,,73.91172214,0.842316327,,,
41.94,109.4415674,98.2609281,,41.94,54.76376907,49.169058,,54.67779833,49.0918701,,73.48246961,0.839176327,,,
42.12,107.1186903,96.78456926,,42.12,54.6091085,49.34077356,,52.5095818,47.4437957,,70.76842468,0.836036326,,,
42.3,106.8142592,97.12044426,,42.3,54.45390952,49.51200264,,52.36034968,47.60844162,,70.76842468,0.832896327,,,
42.48,105.1069724,96.17271455,,42.48,54.29817364,49.68274355,,50.80879876,46.489971,,68.86836309,0.829756327,,,
42.66,103.9776117,95.7409157,,42.66,54.1419024,49.85299461,,49.8357093,45.88792109,,67.74436673,0.826616327,,,
42.84,103.6764731,96.06693288,,42.84,54.30143677,50.3158752,,49.37503633,45.75105768,,67.31310044,0.823476327,,,
43.02,101.2270184,94.38974565,,43.02,54.14317749,50.48613339,,47.08384091,43.90361226,,64.37713293,0.820336327,,,
43.2,99.88502294,93.72645762,,43.2,53.98438438,50.6558938,,45.90063856,43.07056382,,62.9439599,0.817196327,,,
43.38,99.33244978,93.79622107,,43.38,53.825059,50.82515477,,45.50739078,42.9710663,,62.58941727,0.814056327,,,
43.56,98.52673367,93.6223767,,43.56,53.97927036,51.29234873,,44.54746331,42.33002797,,61.45167008,0.810916327,,,
43.74,98.23227418,93.93128859,,43.74,56.3638575,53.89603172,,41.86841668,40.03525687,,57.92914731,0.807776327,,,
43.92,97.93684615,94.23927437,,43.92,56.19434637,54.07274824,,41.74249978,40.16652613,,57.92914732,0.804636327,,,
44.1,96.64163752,93.57916737,,44.1,56.02428119,54.24893163,,40.61735633,39.33023574,,56.53881037,0.801496327,,,
44.28,96.84295827,94.36511414,,44.28,55.85366364,54.42458015,,40.98929463,39.94053399,,57.23083548,0.798356327,,,
44.46,96.05205852,94.18422756,,44.46,55.68249539,54.59969206,,40.36956313,39.5845355,,56.53881037,0.795216327,,,
44.64,95.75584701,94.48536622,,44.64,55.51077814,54.77426565,,40.24506887,39.71110057,,56.53881036,0.792076327,,,
44.82,95.45869139,94.78557329,,44.82,55.33851357,54.94829918,,40.12017782,39.83727411,,56.53881036,0.788936327,,,
45,94.67558028,94.60021758,,45,55.16570339,55.12179094,,39.50987689,39.47842664,,55.85316949,0.785796327,,,
45.18,94.61924738,95.13953626,,45.18,54.99234929,55.29473923,,39.62689809,39.84479703,,56.19518576,0.782656327,,,
45.36,94.5615892,95.68057543,,45.36,54.81845299,55.46714233,,39.74313621,40.2134331,,56.53881037,0.779516327,,,
45.54,85.66978793,87.22970119,,45.54,54.64401621,55.63899854,,31.02577172,31.59070265,,44.27833561,0.776376327,,,
45.72,85.69675469,87.80698284,,45.72,54.46904066,55.81030618,,31.22771403,31.99667666,,44.70970186,0.773236327,,,
45.9,85.42061875,88.07563734,,45.9,54.29352806,55.98106356,,31.12709069,32.09457378,,44.70970187,0.770096327,,,
46.08,85.74481229,88.96718777,,46.08,54.11748016,56.15126898,,31.62733213,32.81591879,,45.57600974,0.766956327,,,
46.26,85.46503307,89.23598744,,46.26,53.94089867,56.32092077,,31.5241344,32.91506667,,45.57600974,0.763816327,,,
46.44,86.27290281,90.64759368,,46.44,53.76378536,56.49001727,,32.50911745,34.15757641,,47.15488038,0.760676327,,,
46.62,86.81210804,91.78956675,,46.62,53.58614195,56.65855679,,33.22596609,35.13100996,,48.35444843,0.757536327,,,
46.8,86.5234613,92.06170382,,46.8,53.4079702,56.82653769,,33.1154911,35.23516613,,48.35444843,0.754396327,,,
46.98,86.23396149,92.3329332,,46.98,53.22927188,56.99395829,,33.00468961,35.33897491,,48.35444844,0.751256327,,,
47.16,87.41618607,94.18993442,,47.16,53.05004873,57.16081696,,34.36613734,37.02911746,,50.51917394,0.748116327,,,
47.34,87.41581753,94.78471138,,47.34,52.87030254,57.32711205,,34.54551499,37.45759933,,50.95551347,0.744976327,,,
47.52,88.47396203,96.53854865,,47.52,52.96224004,57.78985895,,35.51172199,38.7486897,,52.55990251,0.741836327,,,
47.7,88.46385399,97.13811406,,47.7,52.78051908,57.95587521,,35.68333491,39.18223885,,52.99573786,0.738696327,,,
47.88,88.45157996,97.73937113,,47.88,52.59827774,58.12132006,,35.85330222,39.61805107,,53.4326609,0.735556327,,,
48.06,89.02500469,98.99603632,,48.06,52.68636418,58.58737374,,36.33864051,40.40866258,,54.34479557,0.732416327,,,
48.24,89.59766991,100.2642719,,48.24,52.5021404,58.75251983,,37.09552951,41.51175207,,55.67139184,0.729276326,,,
48.42,90.90218484,102.369231,,48.42,52.58776768,59.22156159,,38.31441716,43.14766941,,57.70369085,0.726136327,,,
48.6,91.81393694,104.0522352,,48.6,52.40155304,59.38639496,,39.4123839,44.66584024,,59.56822382,0.722996327,,,
48.78,93.62811698,106.7822194,,48.78,52.21482173,59.5506428,,41.41329525,47.2315766,,62.81626264,0.719856327,,,
48.96,95.07015694,109.1161396,,48.96,52.29644664,60.02289843,,42.7737103,49.09324117,,65.11325995,0.716716327,,,
49.14,95.98953836,110.8723374,,49.14,52.37697424,60.49781734,,43.61256412,50.37452006,,66.63068378,0.713576326,,,
49.32,96.09935499,111.7060755,,49.32,52.1867532,60.66198252,,43.91260179,51.04409298,,67.33361734,0.710436327,,,
49.5,100.0163369,117.0002807,,49.5,51.99601762,60.82554961,,48.02031928,56.17473109,,73.90231036,0.707296328,,,
49.68,99.87182883,117.5767174,,49.68,51.80476938,60.98851698,,48.06705945,56.58820042,,74.24733417,0.704156327,,,
49.86,99.5021462,117.8897348,,49.86,51.87965602,61.46680371,,47.62249018,56.42293109,,73.83392664,0.701016327,,,
50.04,105.0724645,125.2854496,,50.04,51.68639482,61.62940254,,53.38606968,63.65604706,,83.07926795,0.697876326,,,
50.22,104.6785508,125.6147589,,50.22,51.49262401,61.79139373,,53.18592679,63.82336517,,83.07926787,0.694736326,,,
50.4,107.9473751,130.3675479,,50.4,51.2983455,61.95277569,,56.6490296,68.41477221,,88.82394728,0.691596327,,,
50.58,108.4513879,131.8166522,,50.58,51.10356121,62.11354681,,57.34782669,69.70310539,,90.26237382,0.688456327,,,
50.76,108.2400726,132.40501,,50.76,52.97514414,64.80201208,,55.26492846,67.60299792,,87.31768232,0.685316327,,,
50.94,109.3400195,134.6108965,,50.94,52.771405,64.9680343,,56.5686145,69.6428622,,89.72255236,0.682176327,,,
51.12,109.7202196,135.9490348,,51.12,52.56714556,65.13341596,,57.15307404,70.81561884,,91.00178978,0.679036327,,,
51.3,109.2927994,136.2928856,,51.3,52.36236782,65.29815543,,56.93043158,70.99473017,,91.00178983,0.675896326,,,
51.48,110.9622337,139.2685033,,51.48,52.9366929,66.44074963,,58.0255408,72.82775367,,93.11737265,0.672756327,,,
51.66,111.3162773,140.6165699,,51.66,52.72780832,66.60664303,,58.58846898,74.00992687,,94.39320936,0.669616327,,,
51.84,111.170823,141.3425442,,51.84,52.51840387,66.77187972,,58.65241913,74.57066448,,94.87302183,0.666476327,,,
52.02,110.72646,141.6909232,,52.02,52.30848161,66.93645807,,58.41797839,74.75446513,,94.87302175,0.663336326,,,
52.2,112.6429918,145.0800574,,52.2,51.85563886,66.788168,,60.78735294,78.2918894,,99.1197368,0.660196327,,,
52.38,112.1868859,145.4330406,,52.38,51.64566872,66.95066519,,60.54121718,78.48237541,,99.11973682,0.657056327,,,
52.56,112.3110412,146.5431564,,52.56,51.67562868,67.42622685,,60.63541252,79.11692955,,99.6801976,0.653916327,,,
52.74,114.2135152,149.9986876,,52.74,51.46365593,67.58815566,,62.74985927,82.41053194,,103.5810823,0.650776326,,,
52.92,114.9578591,151.9638904,,52.92,51.25117576,67.74941808,,63.70668334,84.21447232,,105.5964907,0.647636327,,,
53.1,116.132978,154.523347,,53.1,51.03819028,67.91001251,,65.09478772,86.61333449,,108.3475939,0.644496327,,,
53.28,116.4752788,155.9962909,,53.28,51.06242311,68.38831976,,65.41285569,87.60797114,,109.3343418,0.641356327,,,
53.46,116.2604758,156.7327931,,53.46,50.36113378,67.89273062,,65.89934202,88.84006248,,110.6131998,0.638216327,,,
53.64,119.770622,162.5289659,,53.64,50.86195277,69.01976838,,68.90866923,93.50919752,,116.1566818,0.635076327,,,
53.82,120.563348,164.6849896,,53.82,50.40672009,68.8536799,,70.15662791,95.8313097,,118.7669666,0.631936327,,,
54,121.1429124,166.5714905,,54,49.95421604,68.68704123,,71.18869636,97.88444927,,121.0338626,0.628796326,,,
54.18,122.6866812,169.8125779,,54.18,49.97332785,69.16887429,,72.71335335,100.6437036,,124.1627433,0.625656327,,,
54.36,122.4118986,170.5578897,,54.36,49.75589158,69.32544929,,72.65600702,101.2324404,,124.6069916,0.622516327,,,
54.54,122.3926642,171.6664472,,54.54,49.30497732,69.15455549,,73.08768688,102.5118917,,125.8987606,0.619376327,,,
54.72,121.853029,172.0499132,,54.72,49.08758931,69.30903194,,72.76543969,102.7408813,,125.8987605,0.616236327,,,
54.9,122.0834757,173.5279756,,54.9,49.33273468,70.12095233,,72.75074102,103.4070233,,126.4345,0.613096327,,,
55.08,121.794663,174.2777288,,55.08,49.3444966,70.60774737,,72.4501664,103.6699814,,126.4772377,0.609956327,,,
55.26,121.5026978,175.0278866,,55.26,48.42357674,69.75545773,,73.07912106,105.2724289,,128.1516376,0.606816327,,,
55.44,121.2075709,175.7784346,,55.44,48.43661214,70.2440598,,72.77095876,105.5343748,,128.1917185,0.603676327,,,
55.62,120.65503,176.1581592,,55.62,47.98456047,70.05818027,,72.67046953,106.0999789,,128.6009435,0.600536327,,,
55.8,120.1012995,176.536147,,55.8,47.76434159,70.20850617,,72.33695791,106.3276408,,128.6009435,0.597396327,,,
55.98,121.0629121,179.1566483,,55.98,48.23425211,71.38013442,,72.82865999,107.7765139,,130.0760957,0.594256327,,,
56.16,121.0055818,180.2895333,,56.16,48.00988107,71.53123784,,72.99570073,108.7582955,,130.9837363,0.591116327,,,
56.34,120.4388771,180.6686015,,56.34,48.01519836,72.02689817,,72.42367874,108.6417033,,130.5687901,0.587976327,,,
56.52,119.8709849,181.0458882,,56.52,47.78879756,72.17731057,,72.08218734,108.8685776,,130.56879,0.584836327,,,
56.7,120.5542329,183.3257854,,56.7,47.56192559,72.32701133,,72.99230731,110.9987741,,132.8480515,0.581696327,,,
56.88,120.4787118,184.4700879,,56.88,47.33458468,72.47599897,,73.14412712,111.9940889,,133.7637443,0.578556327,,,
57.06,120.6486185,186.0033446,,57.06,47.32524991,72.96109046,,73.32336859,113.0422541,,134.74,0.575416327,,,
57.24,120.8127516,187.543628,,57.24,46.43641309,72.08554783,,74.37633851,115.4580802,,137.3404821,0.572276327,,,
57.42,120.2232699,187.9220548,,57.42,46.20983592,72.23100256,,74.01343398,115.6910522,,137.3404819,0.569136327,,,
57.6,119.632603,188.2986289,,57.6,46.19805867,72.71455179,,73.43454433,115.5840771,,136.9390784,0.565996327,,,
57.78,119.0407565,188.6733464,,57.78,47.07222672,74.60700685,,71.96852978,114.0663396,,134.8725291,0.562856326,,,
57.96,118.9385822,189.8296087,,57.96,46.83772905,74.7544456,,72.10085315,115.0751631,,135.7970036,0.559716326,,,
58.14,118.3419319,190.2021394,,58.14,46.81289264,75.2388624,,71.52903926,114.963277,,135.399256,0.556576327,,,
58.32,117.7441148,190.5727948,,58.32,46.35741908,75.031036,,71.38669572,115.5417588,,135.8158987,0.553436327,,,
58.5,117.1451367,190.9415712,,58.5,45.69468878,74.48039172,,71.45044792,116.4611795,,136.632254,0.550296327,,,
58.68,116.5450037,191.308465,,58.68,45.67739864,74.97938775,,70.86760506,116.3290773,,136.2155339,0.547156327,,,
58.86,113.7994065,188.1285777,,58.86,45.44173857,75.12244491,,68.35766793,113.0061328,,132.0725438,0.544016327,,,
59.04,112.7372252,187.7009627,,59.04,44.79717888,74.58471312,,67.94004632,113.1162496,,131.951263,0.540876327,,,
59.22,111.4468325,186.8794715,,59.22,44.56276242,74.72500835,,66.88407008,112.1544632,,130.583699,0.537736327,,,
59.4,110.8594825,187.2284927,,59.4,43.06051001,72.72408458,,67.79897249,114.5044081,,133.0712597,0.534596327,,,
59.58,110.2710395,187.5756679,,59.58,42.41819659,72.15513332,,67.85284291,115.4205346,,133.8876697,0.531456327,,,
59.76,106.0506407,181.7001053,,59.76,41.98918328,71.94147034,,64.06145742,109.758635,,127.0859091,0.528316327,,,
59.94,105.4795805,182.032208,,59.94,42.16640491,72.76900185,,63.31317559,109.2632062,,126.2814572,0.525176327,,,
60.12,104.9074803,182.362516,,60.12,41.93770274,72.90104541,,62.96977756,109.4614706,,126.2814572,0.522036327,,,
60.3,100.1991647,175.4502609,,60.3,41.30170286,72.31990971,,58.89746184,103.1303512,,118.7635481,0.518896327,,,
60.48,99.64775782,175.7640209,,60.48,40.67371823,71.74246984,,58.97403959,104.0215511,,119.5760028,0.515756327,,,
60.66,99.09536845,176.0760478,,60.66,39.85815244,70.82133166,,59.23721601,105.2547161,,120.7791498,0.512616327,,,
60.84,95.42088148,170.7996547,,60.84,40.02575163,71.64453368,,55.39512985,99.15512102,,113.5797448,0.509476327,,,
61.02,94.88410104,171.0984338,,61.02,40.61177724,73.23262171,,54.2723238,97.86581209,,111.9071146,0.506336327,,,
61.2,94.34638508,171.3955259,,61.2,40.17860382,72.99095694,,54.16778126,98.40456896,,112.3281252,0.503196327,,,
61.38,86.81233846,158.8876476,,61.38,39.54820849,72.38281936,,47.26412997,86.50482824,,98.57475991,0.500056327,,,
61.56,86.3130041,159.1594546,,61.56,39.32073184,72.5066437,,46.99227226,86.6528109,,98.5747599,0.496916327,,,
61.74,85.81281873,159.4296924,,61.74,38.9037453,72.27838728,,46.90907343,87.15130512,,98.97379024,0.493776327,,,
61.92,85.31178728,159.6983582,,61.92,39.06120472,73.1201451,,46.25058256,86.5782131,,98.15754363,0.490636327,,,
62.1,84.80991469,159.9654495,,62.1,38.63598478,72.87382255,,46.17392991,87.09162695,,98.57475989,0.487496327,,,
62.28,84.3072059,160.2309636,,62.28,38.21360246,72.62727165,,46.09360344,87.60369195,,98.99003546,0.484356327,,,
62.46,83.80366589,160.4948979,,62.46,37.7997314,72.39139203,,46.00393449,88.10350587,,99.39109485,0.481216327,,,
62.64,83.2992996,160.7572498,,62.64,37.57223645,72.50972611,,45.72706315,88.24752369,,99.39109488,0.478076327,,,
62.82,82.79411202,161.0180166,,62.82,36.77732468,71.52455329,,46.01678734,89.49346331,,100.6311318,0.474936327,,,
63,82.28810812,161.2771959,,63,36.92736836,72.37427811,,45.36073976,88.90291779,,99.80644019,0.471796327,,,
63.18,81.78129289,161.5347851,,63.18,36.88753793,72.86043425,,44.89375496,88.67435085,,99.39109484,0.468656327,,,
63.36,81.27367134,161.7907816,,63.36,36.47949821,72.61941575,,44.79417313,89.17136585,,99.79003174,0.465516327,,,
63.54,80.76524845,162.0451829,,63.54,36.07429834,72.37848437,,44.69095011,89.66669853,,100.1868147,0.462376327,,,
63.72,80.25602926,162.2979865,,63.72,35.84685243,72.49140067,,44.40917683,89.80658583,,100.1868147,0.459236327,,,
63.9,79.74601877,162.54919,,63.9,35.61905309,72.60360223,,44.12696568,89.94558777,,100.1868148,0.456096327,,,
64.08,79.23522202,162.7987907,,64.08,35.21821667,72.36028295,,44.01700535,90.43850775,,100.581412,0.452956327,,,
64.26,78.72364405,163.0467863,,64.26,34.82022559,72.11716316,,43.90341846,90.92962314,,100.9737912,0.449816327,,,
64.44,78.21128989,163.2931744,,64.44,34.59360642,72.22614297,,43.61768347,91.06703143,,100.9737913,0.446676327,,,
64.62,77.6981646,163.5379524,,64.62,34.36664616,72.33441066,,43.33151844,91.20354174,,100.9737912,0.443536327,,,
64.8,77.18427323,163.7811181,,64.8,34.13934707,72.44196515,,43.04492616,91.33915295,,100.9737913,0.440396327,,,
64.98,76.66962087,164.0226689,,64.98,33.74650934,72.19538148,,42.92311153,91.82728742,,101.3639197,0.437256327,,,
65.16,76.15421257,164.2626025,,65.16,33.51964985,72.30098944,,42.63456272,91.96161306,,101.3639197,0.434116327,,,
65.34,75.63805342,164.5009165,,65.34,33.29245987,72.40588454,,42.34559355,92.09503196,,101.3639196,0.430976327,,,
65.52,75.12114851,164.7376087,,65.52,33.06494164,72.51006574,,42.05620687,92.22754296,,101.3639197,0.427836327,,,
65.7,74.60350294,164.9726766,,65.7,32.83709741,72.61353203,,41.76640553,92.35914457,,101.3639197,0.424696327,,,
65.88,74.0851218,165.2061179,,65.88,32.76856255,73.07225631,,41.31655925,92.13386159,,100.9737913,0.421556327,,,
66.06,73.56601022,165.4379304,,66.06,32.22285334,72.46392935,,41.34315688,92.97400105,,101.7517641,0.418416327,,,
66.24,73.04617331,165.6681117,,66.24,31.99515812,72.56475171,,41.05101519,93.10335999,,101.7517641,0.415276327,,,
66.42,72.52561619,165.8966596,,66.42,31.76714744,72.66485861,,40.75846875,93.23180099,,101.7517641,0.412136327,,,
66.6,72.004344,166.1235718,,66.6,31.53882356,72.76424906,,40.46552044,93.35932274,,101.751764,0.408996327,,,
66.78,71.48236187,166.3488461,,66.78,31.31018871,72.86292209,,40.17217316,93.48592401,,101.751764,0.405856327,,,
66.96,70.95967496,166.5724803,,66.96,30.93015,72.60619226,,40.02952496,93.96628804,,102.1372907,0.402716327,,,
67.14,70.43628841,166.7944722,,67.14,30.70201446,72.70295483,,39.73427395,94.09151737,,102.1372908,0.399576327,,,
67.32,54.56063395,130.3411059,,67.32,30.4735762,72.79900059,,24.08705775,57.54210531,,62.38012692,0.396436327,,,
67.5,54.15109457,130.5117835,,67.5,30.24483748,72.89432858,,23.90625709,57.61745492,,62.38012696,0.393296327,,,
67.68,53.74102129,130.6811742,,67.68,29.87006653,72.63455875,,23.87095476,58.04661545,,62.76330175,0.390156327,,,
67.86,53.33041815,130.8492765,,67.86,29.93197592,73.43984035,,23.39844223,57.40943615,,61.99460023,0.387016327,,,
68.04,52.91928919,131.0160887,,68.04,29.70122764,73.53346456,,23.21806155,57.48262414,,61.99460025,0.383876327,,,
68.22,52.50763846,131.1816091,,68.22,29.47018652,73.62636375,,23.03745194,57.55524535,,61.99460024,0.380736327,,,
68.4,52.09547003,131.3458361,,68.4,29.23885484,73.71853702,,22.85661519,57.62729908,,61.99460023,0.377596327,,,
68.58,51.68278797,131.5087681,,68.58,29.00723487,73.80998346,,22.6755531,57.69878464,,61.99460023,0.374456327,,,
68.76,51.26959633,131.6704035,,68.76,28.77532891,73.90070216,,22.49426742,57.76970134,,61.99460025,0.371316327,,,
68.94,50.85589919,131.8307407,,68.94,28.68273007,74.35254532,,22.17316912,57.47819538,,61.6067559,0.368176327,,,
69.12,50.44170064,131.989778,,69.12,28.44912206,74.4422424,,21.99257858,57.5475356,,61.60675585,0.365036327,,,
69.3,49.416917,130.5359528,,69.3,28.21523356,74.53120551,,21.20168344,56.00474729,,59.88357955,0.361896327,,,
69.48,48.81018515,130.1661726,,69.48,27.98106686,74.61943378,,20.82911829,55.54673882,,59.32362398,0.358756327,,,
69.66,48.30470375,130.0589184,,69.66,27.88245459,75.07264521,,20.42224916,54.98627319,,58.65627417,0.355616327,,,
69.84,47.89608128,130.2099538,,69.84,27.91827176,75.89841963,,19.97780952,54.31153417,,57.86929771,0.352476327,,,
70.02,47.48698658,130.3597053,,70.02,27.81562211,76.35852605,,19.67136447,54.00117925,,57.47251465,0.349336327,,,
70.2,46.52635037,128.9804845,,70.2,28.12147163,77.95842589,,18.40487874,51.02205861,,54.24011455,0.346196327,,,
70.38,45.94415561,128.6304833,,70.38,28.28950253,79.20250867,,17.65465308,49.42797463,,52.48629775,0.343056327,,,
70.56,45.45329366,128.528848,,70.56,28.45582572,80.46489493,,16.99746794,48.06395307,,50.98095234,0.339916327,,,
70.74,45.04948967,128.6709375,,70.74,28.48042695,81.34616533,,16.56906272,47.32477217,,50.14147884,0.336776327,,,
70.92,44.47677435,128.3256919,,70.92,28.502137,82.23520041,,15.97463735,46.09049149,,48.78034896,0.333636327,,,
71.1,43.9911024,128.224216,,71.1,28.80006847,83.94575266,,15.19103393,44.27846334,,46.81185563,0.330496327,,,
71.28,43.42667104,127.8858511,,71.28,28.53633726,84.03577089,,14.89033378,43.85008021,,46.30930333,0.327356327,,,
71.46,43.02489604,128.0215802,,71.46,28.96674593,86.19122711,,14.05815011,41.83035309,,44.12946889,0.324216326,,,
71.64,42.62269684,128.156047,,71.64,29.39603027,88.38668869,,13.22666657,39.76935831,,41.91117475,0.321076327,,,
71.82,42.14246653,128.0534232,,71.82,29.11835161,88.47855635,,13.02411492,39.57486685,,41.66290503,0.317936326,,,
